마을명,시군구명,읍면동명,행정리명,편의시설명,편의시설유형,소재지전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,휴무일,운영시간,데이터기준일자
하례1리마을,서귀포시,남원읍,하례1리,위미농협하나로마트 하례점,마트,064-767-0636,제주특별자치도 서귀포시 남원읍 하례중앙로 88,제주특별자치도 서귀포시 남원읍 하례리 673-4,33.26886406,126.6260854,,13,영업중,연중무휴,(평일+주말+공휴일)08:00~17:30,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,서귀포농업기술센터,전기차충전소,1661-9408,,제주특별자치도 서귀포시 남원읍 하례리 1558,33.28730766,126.6073326,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,밸리통나무빌리지,전기차충전소,1833-8017,제주특별자치도 서귀포시 남원읍 하례리 하례로 292,제주특별자치도 서귀포시 남원읍 하례리 768-2,33.27335613,126.6229991,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,하례1리마을회,전기차충전소,1544-4279,,제주특별자치도 서귀포시 남원읍 하례리 677,33.26938746,126.6254848,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,생태관광지원센터,전기차충전소,1899-8852,,제주특별자치도 서귀포시 남원읍 하례리 984-4,33.28203775,126.6211637,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,남원읍 글로리힐 펜션 옆,클린하우스,064-760-4165,,제주특별자치도 서귀포시 남원읍 하례리 36-5,33.26203944,126.637751,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,남원읍 두레빌라 입구 클린하우스,클린하우스,064-760-4165,제주특별자치도 서귀포시 남원읍 일주동로 8058,제주특별자치도 서귀포시 남원읍 하례리 349-3,33.26387503,126.6250844,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,남원읍 하례1리 노인회관 인근 클린하우스,클린하우스,064-760-4165,,제주특별자치도 서귀포시 남원읍 하례리 605-3,33.26907109,126.6289771,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
하례1리마을,서귀포시,남원읍,하례1리,제다원초가집 개방화장실,화장실,064-760-7811,제주특별자치도 서귀포시 남원읍 중산간동로 7361-35,제주특별자치도 서귀포시 남원읍 하례리 1559-1,33.28805777,126.6107565,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
하례2리마을,서귀포시,남원읍,하례2리,위미농협하나로마트 하례2리점,마트,064-733-2783,제주특별자치도 서귀포시 남원읍 하례돈야로 89 위미농협,제주특별자치도 서귀포시 남원읍 하례리 1367-3,33.29761778,126.6094847,2001-03-22,13,영업중,연중무휴,(평일+주말+공휴일)08:10~18:00,2022-09-30
하례2리마을,서귀포시,남원읍,하례2리,몽상슈퍼,마트,0507-1496-8590,제주특별자치도 서귀포시 남원읍 하례광장로 32 지하 몽상슈퍼,제주특별자치도 서귀포시 남원읍 하례리 1775-5,33.30076413,126.6036861,,13,영업중,월요일,(평일+주말+공휴일)10:00~22:00,2022-09-30
하례2리마을,서귀포시,남원읍,하례2리,하례2리마을회,전기차충전소,1833-8017,제주특별자치도 서귀포시 남원읍 하례리 하례돈야로 83,제주특별자치도 서귀포시 남원읍 하례리 1742-1,33.29713122,126.6088696,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
하례2리마을,서귀포시,남원읍,하례2리,성판악 진달래밭 화장실 공중화장실,화장실,064-710-7825,제주특별자치도 서귀포시 남원읍 영실로 492,제주특별자치도 서귀포시 남원읍 하례리 산1-7,33.36992984,126.5558079,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
수망리마을,서귀포시,남원읍 ,수망리,물영아리주차장,전기차충전소,1899-2100,,제주특별자치도 서귀포시 남원읍 수망리 산182-7,33.36074131,126.6924453,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
신례2리마을,서귀포시,남원읍 ,신례2리,공천포로 노상공영주차장,주차장,064-760-3133,,제주특별자치도 서귀포시 남원읍 신례리 30-11,33.26633516,126.6430138,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,나들가게제일슈퍼,마트,064-764-4006,제주특별자치도 서귀포시 남원읍 신흥로 17,제주특별자치도 서귀포시 남원읍 신흥리 219-4,33.30256127,126.7668014,2004-08-25,13,영업중,,,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,신흥1리 새마을회,전기차충전소,1600-4047,제주특별자치도 서귀포시 남원읍 신흥로 34,제주특별자치도 서귀포시 남원읍 신흥리 2481-3,33.30415705,126.7667461,,18,사용중,연중무휴,(평일+주말+공휴일)09:00~18:00,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,더빌라스오션,전기차충전소,1833-8017,제주특별자치도 서귀포시 남원읍 태신해안로 271,제주특별자치도 서귀포시 남원읍 신흥리 125-6,33.30097235,126.7705475,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,펜션정원,전기차충전소,1544-4279,제주특별자치도 서귀포시 남원읍 일주동로 6523,제주특별자치도 서귀포시 남원읍 신흥리 20-3,33.30635666,126.7751103,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,씨유서귀신흥점,편의점,0507-1482-1783,"제주특별자치도 서귀포시 남원읍 일주동로 6621, 1층",제주특별자치도 서귀포시 남원읍 신흥리 154-2 ,33.30042517,126.7672124,2021-09-14,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
신흥1리마을,서귀포시,남원읍 ,신흥1리,세븐일레븐서귀포신흥점,편의점,070-8147-1316,제주특별자치도 서귀포시 남원읍 일주동로 6611,제주특별자치도 서귀포시 남원읍 신흥리 161-1번지 ,33.30120467,126.7681954,2016-06-24,13,영업중,연중무휴,(평일+주말+공휴일)06:00~01:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,신흥2리마을회,전기차충전소,1544-4279,,제주특별자치도 서귀포시 남원읍 신흥리 1756-1,33.3211003,126.7457561,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,신흥보건진료소,전기차충전소,1899-8852,,제주특별자치도 서귀포시 남원읍 신흥리 1770-20,33.31973663,126.7479912,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,해비치CC,전기차충전소,1566-1704,제주특별자치도 서귀포시 남원읍 원님로 399번길 319,제주특별자치도 서귀포시 남원읍 신흥리 산30,33.35988806,126.7276359,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,제주감귤농협유통사업단(2유통센터),전기차충전소,1661-9408,,제주특별자치도 서귀포시 남원읍 신흥리 1554,33.31317009,126.743371,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,서성로 노상공영주차장,주차장,064-760-3133,,제주특별자치도 서귀포시 남원읍 신흥리 산11-1,33.35847933,126.737071,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,세븐일레븐서귀포동백마을점,편의점,0507-1355-3679,"제주특별자치도 서귀포시 남원읍 한신로 543, 1층",제주특별자치도 서귀포시 남원읍 신흥리 1769-75번지 ,33.31905456,126.7462239,2020-04-20,13,영업중,,,2022-09-30
동백마을,서귀포시,남원읍 ,신흥2리,신흥보건진료소 공중화장실,화장실,064-760-6374,제주특별자치도 서귀포시 남원읍 중산간동로 5774,제주특별자치도 서귀포시 남원읍 신흥리 1770-20,33.31984243,126.7479238,1985-10-02,18,사용중,토요일+일요일+공휴일,(평일)09:00~18:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,위미신협1리지소,은행,064-764-4603,제주특별자치도 서귀포시 남원읍 태위로 95,제주특별자치도 서귀포시 남원읍 위미리 2886-5,33.27466146,126.6576018,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,카페이피엘,전기차충전소,02-6956-3055,,제주특별자치도 서귀포시 남원읍 위미리 3170-1,33.27566559,126.6569112,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,위미1리마을회,전기차충전소,1544-4279,,제주특별자치도 서귀포시 남원읍 위미리 3146-1,33.27388805,126.6572455,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,위미의례회관,전기차충전소,1661-9408,제주특별자치도 서귀포시 남원읍 위미리 중산간동로 6862,제주특별자치도 서귀포시 남원읍 위미리 2546-1,33.28960451,126.6576296,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,서성로 노상공영주차장,주차장,064-760-3133,,제주특별자치도 서귀포시 남원읍 위미리 산102-5,33.32244704,126.6474355,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,위미리 공한지 무료주차장,주차장,064-760-3133,제주특별자치도 서귀포시 남원읍 태위로 48,제주특별자치도 서귀포시 남원읍 위미리 3104,33.27303403,126.6532801,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,남원읍 흥진공업사 북쪽 클린하우스,클린하우스,064-760-4165,,제주특별자치도 서귀포시 남원읍 위미리 2885-5,33.27476695,126.6571777,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,남원읍 정도태권도 뒤 클린하우스,클린하우스,064-760-4165,,제주특별자치도 서귀포시 남원읍 위미리 4140-5,33.27435308,126.6518178,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,남원읍 위미1리 어촌계 북쪽 클린하우스,클린하우스,064-760-4165,,제주특별자치도 서귀포시 남원읍 위미리 2937-2,33.27131774,126.6586456,,18,사용중,연중무휴,(평일+주말+공휴일)15:00~04:00,2022-09-30
위미1리마을,서귀포시,남원읍 ,위미1리,씨유서귀위미항점,편의점,0507-2367-4726,"제주특별자치도 서귀포시 남원읍 태위로 88, 1층",제주특별자치도 서귀포시 남원읍 위미리 3160 ,33.27413262,126.6568394,2021-02-25,13,영업중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,하나로마트 위미농협본점,마트,064-764-5435,제주특별자치도 서귀포시 남원읍 태위로 133,제주특별자치도 서귀포시 남원읍 위미리 2855-2,33.27522765,126.661609,2013-08-12,13,영업중,연중무휴,(평일+주말+공휴일)07:00~21:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미우체국,우체국,064-764-0205,제주특별자치도 서귀포시 남원읍 태위로 139 위미우체국,제주특별자치도 서귀포시 남원읍 위미리 2853-7,33.27514406,126.6622367,,13,영업중,토요일+일요일+공휴일,(평일)09:00~18:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미신협 본점,은행,064-764-4601,제주특별자치도 서귀포시 남원읍 태위로 179 위미신협,제주특별자치도 서귀포시 남원읍 위미리 1916-10,33.275556,126.6666054,,13,영업중,토요일+일요일+공휴일,(평일)09:00~16:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미농협 하나로마트,전기차충전소,1522-1782,,제주특별자치도 서귀포시 남원읍 위미리 2832-6,33.27451092,126.6608067,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미2리 다목적회관,전기차충전소,1899-8852,제주특별자치도 서귀포시 남원읍 위미리 위미중앙로 78,제주특별자치도 서귀포시 남원읍 위미리 2654-2,33.28317584,126.6617259,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미중학교,전기차충전소,1833-8017,제주특별자치도 서귀포시 남원읍 위미리 위미상원북로 34,제주특별자치도 서귀포시 남원읍 위미리 2065-1,33.28019085,126.6639998,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미2리사무소,전기차충전소,1899-8852,,제주특별자치도 서귀포시 남원읍 위미리 1572-7,33.27525545,126.6685806,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미출장소 옆 노외공영주차장,주차장,064-760-2492,제주특별자치도 서귀포시 남원읍 태위로 105,제주특별자치도 서귀포시 남원읍 위미리 2892,33.27487703,126.6586827,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미중앙로 241번길 노상공영주차장,주차장,064-760-3133,,제주특별자치도 서귀포시 남원읍 위미리 1691-5~1664-2,33.27264343,126.6679089,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미중앙로 노상공영주차장,주차장,064-760-3133,제주특별자치도 서귀포시 남원읍 위미중앙로 204~286,제주특별자치도 서귀포시 남원읍 위미리 1759-1~1702-1,33.27233523,126.6639386,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미대성로 노상공영주차장,주차장,064-760-3133,,제주특별자치도 서귀포시 남원읍 위미리 4591,33.28305288,126.6620968,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
위미2리마을,서귀포시,남원읍 ,위미2리,위미2리 다목적회관 공한지 무료주차장,주차장,064-760-3133,제주특별자치도 서귀포시 남원읍 위미중앙로 78,제주특별자치도 서귀포시 남원읍 위미리 2654-2,33.2830467,126.6614849,,18,사용중,연중무휴,(평일+주말+공휴일)00:00~24:00,2022-09-30
